drug_id,drug_name,drug_synonyms,status,type,main_pubmed,main_doi,smiles,structure_image,chebi_id,pubchem_cid,pubchem_sid,moa,radiochemical_method_description,radiochemical_yield,radiochemical_purity,specific_activity,created_at,updated_at
RDC02475,[68Ga]Ga-DOTA-AE105-NH2,68Ga-DOTA-AE105-NH2,Phase 1,Diagnosis,22172391,10.1016/j.nucmedbio.2011.10.011,CC(C)C[C@@H](NC([C@@H](NC(C(NC(C(NC(C(NC([C@@H](NC([C@H](NC(C[N@]12CC[N]3(CC(O4)=O)CC[N]56CC(O[68Ga+3]53174[N@](CC(O7)=O)(CC2)CC6)=O)=O)CC(O)=O)=O)CC8CCCCC8)=O)CC9=CC=CC=C9)=O)CO)=O)CCCNC(N)=N)=O)CC%10=CC=C(O)C=C%10)=O)C(N[C@@H](CC%11=CNC%12=C%11C=CC=C%12)C(N[C@@H](CO)C(N)=O)=O)=O,DSTR02475,,,,"[68Ga]Ga-DOTA-AE105-NH2 is a radiopharmaceutical consisting of the radionuclide 68Ga  that targets uPAR (urokinase-type plasminogen activator receptor) for the PET/CT diagnosis of solid tumors such as breast cancer, pancreatic cancer, or glioblastoma.",,,,,,
RDC02476,[68Ga]Ga-NODAGA-AE105-NH2,68Ga-NODAGA-AE105-NH2,Phase 1,Diagnosis,22172391,10.1016/j.nucmedbio.2011.10.011,CC(C[C@H](C(N[C@H](C(N[C@H](C(N)=O)CO)=O)CC1=CNC2=C1C=CC=C2)=O)NC([C@H](CC3=CC=C(C=C3)O)NC(C(CCCNC(N)=N)NC(C(CO)NC(C(CC4=CC=CC=C4)NC([C@H](CC5CCCCC5)NC([C@@H](CC(O)=O)NC(CCC(C(O)=O)[N@@]67CC[N]8(C9)CC[N@@]%10(CC7)CC(O[68Ga+3]86%10OC9=O)=O)=O)=O)=O)=O)=O)=O)=O)C,DSTR02476,,,,"[68Ga]Ga-NODAGA-AE105-NH2 is a radiopharmaceutical consisting of the radionuclide 68Ga  that targets uPAR (urokinase-type plasminogen activator receptor) for the PET/CT diagnosis of solid tumors such as breast cancer, pancreatic cancer, or prostate cancer.",,,,,,
RDC02477,[99mTc]Tc-HYNIC-SWL,99mTc-HYNIC-SWL,Preclinical ,Diagnosis,24768147,10.1016/j.nucmedbio.2014.03.020,,,,,,"[99mTc]Tc-HYNIC-SWL is a radiopharmaceutical consisting of the radionuclide 99mTc that targets EphA2 (Ephrin type-A receptor 2) for the SPECT diagnosis of solid tumors such as prostate cancer, melanoma, or pancreatic cancer.",,,,,,
RDC02479,​​[111In]In-CHX-A″-DTPA-DS-8895a,111In-CHX-A″-DTPA-DS-8895a,Preclinical ,Diagnosis,26940768,10.2967/jnumed.115.169839,,,,,,[111In]In-CHX-A″-DTPA-DS-8895a is a radioimmunoconjugate consisting of the radionuclide 111In  that targets EphA2 (Ephrin type-A receptor 2) for the SPECT diagnosis of solid tumors such as gastric cancer or colon cancer.,,,,,,
RDC02481,[89Zr]Zr-Df-Bz-NCS-DS-8895a,89Zr-Df-Bz-NCS-DS-8895a,Preclinical ,Diagnosis,26940768,10.2967/jnumed.115.169839,,,,,,[89Zr]Zr-Df-Bz-NCS-DS-8895a is a radioimmunoconjugate consisting of the radionuclide 89Zr  that targets EphA2 (Ephrin type-A receptor 2) for the PET/CT diagnosis of solid tumors such as gastric cancer or breast cancer.,,,,,,
RDC02483,[68Ga]Ga-NODAGA-AOC-AE105-NH2,68Ga-NODAGA-AOC-AE105-NH2,Phase 1,Diagnosis,28316028,10.1007/s00726-017-2407-4,CC(C[C@H](C(N[C@H](C(N[C@H](C(N)=O)CO)=O)CC1=CNC2=C1C=CC=C2)=O)NC([C@H](CC3=CC=C(C=C3)O)NC(C(CCCNC(N)=N)NC(C(CO)NC(C(CC4=CC=CC=C4)NC([C@H](CC5CCCCC5)NC([C@@H](CC(O)=O)NC(CCCCCCCNC(CCC6[N@@]78CC[N@@]9(CC(O%10)=O)CC[N]%11(CC8)CC(O[68Ga+3]%1197%10OC6=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)C,DSTR02483,,,,"[68Ga]Ga-NODAGA-AOC-AE105-NH2 is a radiopharmaceutical consisting of the radionuclide 68Ga that targets uPAR (urokinase-type plasminogen activator receptor) for the PET/CT diagnosis of solid tumors such as breast cancer, prostate cancer, or pancreatic cancer.",,,,,,
RDC02484,[68Ga]Ga-NODAGA-PEG3-AE105-NH2,68Ga-NODAGA-PEG3-AE105-NH2,Phase 1,Diagnosis,28316028,10.1007/s00726-017-2407-4,CC(C[C@H](C(N[C@H](C(N[C@H](C(N)=O)CO)=O)CC1=CNC2=C1C=CC=C2)=O)NC([C@H](CC3=CC=C(C=C3)O)NC(C(CCCNC(N)=N)NC(C(CO)NC(C(CC4=CC=CC=C4)NC([C@H](CC5CCCCC5)NC([C@@H](CC(O)=O)NC(NC(OCC6C7CCC(N=NN8CCOCCOCCOCCNC(CCC9[N@@]%10%11CC[N@@]%12(CC(O%13)=O)CC[N]%14(CC%11)CC(O[68Ga+3]%10%12%14%13OC9=O)=O)=O)C8CCC76)=O)=O)=O)=O)=O)=O)=O)=O)C,DSTR02484,,,,"[68Ga]Ga-NODAGA-PEG3-AE105-NH2 is a radiopharmaceutical consisting of the radionuclide 68Ga that targets uPAR (urokinase-type plasminogen activator receptor) for the PET/CT diagnosis of solid tumors such as breast cancer, prostate cancer, or glioblastoma.",,,,,,
RDC02485,[68Ga]Ga-NODAGA-PEG8-AE105-NH2,68Ga-NODAGA-PEG8-AE105-NH2,Phase 1,Diagnosis,28316028,10.1007/s00726-017-2407-4,,,,,,"[68Ga]Ga-NODAGA-PEG8-AE105-NH2 is a radiopharmaceutical consisting of the radionuclide 68Ga that targets uPAR (urokinase-type plasminogen activator receptor) for the PET/CT diagnosis of solid tumors such as breast cancer, prostate cancer, or glioblastoma.",,,,,,
RDC02492,[211At]At-AAMT,"211At-labeled α-methyl-L-tyrosine, 211At-α-methyl-L-tyrosine",Preclinical ,Treatment,33277750,10.1111/cas.14761,,,,,,"[211At]At-AAMT is a radiopharmaceutical consisting of the alpha-emitting radionuclide 211At labeled onto an $\alpha$-methyl-L-tyrosine (AAMT) derivative that targets LAT1 (Large amino acid transporter 1) for the targeted alpha therapy (TAT) or imaging of solid tumors such as gliomas, melanoma, or other malignancies.",,,,,,
RDC02493,[211At]At-AAMT-O-Me-L,"211At-labeled O-methyl-L-tyrosine analog, 211At-AAMT-O-Me-L",Preclinical ,Treatment,39596451,10.3390/ijms252212386,,,,,,"[211At]At-AAMT-O-Me-L is a radiopharmaceutical consisting of the alpha-emitting radionuclide 211At labeled onto an alpha-methyl-L-tyrosine methyl ester derivative that targets LAT1 (Large amino acid transporter 1) for the targeted alpha therapy (TAT) or imaging of solid tumors such as gliomas, malignant melanoma, or other malignancies.",,,,,,
RDC02494,[89Zr]Zr-DFO-Ab2,"[89Zr]DFO-Ab2, anti-LAT1 monoclonal antibody Ab2 labeled with Zirconium-89",Preclinical ,Diagnosis,24143237,10.1371/journal.pone.0077476,,,,,,[18F]F-FBPA is a radiopharmaceutical consisting of the radionuclide 18F labeled onto a 4-boronophenylalanine analogue that targets LAT1 for the PET/CT diagnosis and BNCT dosimetry of brain or head and neck tumors.,,,,,,
RDC02499,2-[211At]At-AAMP,2-[211At]astato-α-methyl-L-phenylalanine,Preclinical ,Treatment,32979725,10.1016/j.nucmedbio.2020.09.002,,,,,,2-[211At]At-AAMT is a radiopharmaceutical consisting of the radionuclide 211At labeled onto an alpha-methyl-L-tyrosine derivative that targets LAT1 for the targeted alpha therapy (TAT) of gliomas or other malignant tumors.,,,,,,
RDC02501,[211At]At-MABG,211At-labeled meta-astatobenzylguanidine,Preclinical ,Treatment,29350258,10.1007/s00259-017-3919-6,,,,,,[211At]At-MABG is a radiopharmaceutical consisting of the alpha-emitting radionuclide 211At labeled onto a meta-astatobenzylguanidine derivative that targets NET for the targeted alpha therapy (TAT) of neuroblastoma or pheochromocytoma.,,,,,,
RDC02515,[177Lu]Lu-EC0800,177Lu-EC0800,Phase 1,Treatment,23236020,10.2967/jnumed.112.107235,O=C1NC(N)NC2=C1N=C(CNC3=CC=C(C(NC(CCC(NCCNC(NC4=CC=C(C=C4)CC5[N@]67CC(O[177Lu+3]689%10%11(C)[N](CC(O%11)=O)(C5)CC[N@@](CC(O%10)=O)CC[N@@](CC(O9)=O)8CC7)=O)=S)=O)C(O)=O)=O)C=C3)C=N2,DSTR02515,,,,"[177Lu]Lu-EC0800 is a radiopharmaceutical consisting of the radionuclide 177Lu that targets FR (Folate Receptor) for the targeted radionuclide therapy (TRT) of ovarian cancer, lung cancer, or other malignancies.",,,,,,
RDC02516,[177Lu]Lu-cm09,177Lu-cm09,Preclinical ,Treatment,23236020,10.2967/jnumed.112.107235,O=C1NC(NC2=C1N=C(C=N2)CNC3=CC=C(C=C3)C(NC(C(O)=O)CCC(NC(C(NC(C(O)=O)CCCCNC(CCCC4=CC=C(C=C4)I)=O)=O)CC5N=NN(C5)CCCCNC(C[N@]67CC[N]89CC(O[177Lu+3]86%10%11%12[N](CC(O%10)=O)(CC[N](CC7)%11CC(O%12)=O)CC9)=O)=O)=O)=O)N,DSTR02516,,,,"[177Lu]Lu-cm09 is a radiopharmaceutical consisting of the radionuclide 177Lu that targets FR (Folate Receptor) for the targeted radionuclide therapy (TRT) of ovarian, breast, or renal cancers.",,,,,,
RDC02520,[111In]In-DTPA-folate,111In-DTPA-folate,Preclinical,Diagnosis,39699678,10.2967/jnumed.102.046814,NC1=NC2=NCC(CNC3=CC=C(C=C3)C(NC(C(O)=O)CCC(NCCNC(C[N@]4(CC(O5)=O)CC[N@]6(CC(O7)=O)CC[N]8(CC(O[111In+3]64875C)=O)CC(O)=O)=O)=O)=O)N=C2C(O)=N1,DSTR02520,,,,"[111In]In-DTPA-folate is a radiopharmaceutical consisting of the radionuclide 111In  labeled onto a folate derivative that targets FR (Folate Receptor) for the SPECT diagnosis of ovarian, renal, or lung cancers and other FR-positive tumors.",,,,,,
RDC02521,[99mTc]Tc-etarfolatide,99mTc-etarfolatide,Phase 3,Diagnosis,24732155,10.2967/jnumed.113.133074,,,CHEMBL3707391,,,"[99mTc]Tc-etarfolatide (EC20) is a radiopharmaceutical consisting of the radionuclide 99mTc and a chelator labeled onto a folate derivative that targets FR (Folate Receptor) for the SPECT diagnosis of ovarian, lung, or renal cancers.",,,,,,
RDC02525,[47Sc]Sc-cm10,47Sc-cm10,Preclinical,Diagnosis,25034091,10.2967/jnumed.114.141614,O=C1C2=C(N=C(N1)N)N=CC(CNC3=CC=C(C=C3)C(N[C@](CCC(NC(C(NC(C(O)=O)CCCCNC(CCCC4=CC=C(C=C4)I)=O)=O)CCCCNC(C[N@]56CC[N]78CC(O[47Sc+3]579%10%11[N](CC(O9)=O)(CC[N](CC6)%10CC(O%11)=O)CC8)=O)=O)=O)([H])C(O)=O)=O)=N2,DSTR02525,,,,"[47Sc]Sc-cm10 is a radiopharmaceutical consisting of the radionuclide 47Sc and labeled onto a long-acting folate derivative that targets FR (Folate Receptor) for the targeted radionuclide therapy (TRT) of ovarian, lung, or other FR-positive cancers.excellent retention;",,,,,,
RDC02526,[149Tb]Tb-cm09,149Tb-cm09,Preclinical,Diagnosis,23139086,10.2967/jnumed.112.107540,O=C1NC(NC2=C1N=C(C=N2)CNC3=CC=C(C=C3)C(NC(C(O)=O)CCC(NC(C(NC(C(O)=O)CCCCNC(CCCC4=CC=C(C=C4)I)=O)=O)CC5N=NN(C5)CCCCNC(C[N@]67CC[N]89CC(O[149Tb+3]68%10%11%12[N](CC(O%12)=O)(CC7)CC[N](CC(O%11)=O)%10CC9)=O)=O)=O)=O)N,DSTR02526,,,,[149Tb]Tb-cm09 is a radiopharmaceutical consisting of the alpha-emitting radionuclide 149Tb labeled onto a long-acting folate derivative that targets FR (Folate Receptor) for the targeted alpha therapy (TAT) of ovarian cancer or micrometastases.,,,,,,
RDC02527,[152Tb]Tb-cm09,152Tb-cm09,Preclinical,Diagnosis,23139086,10.2967/jnumed.112.107540,O=C1NC(NC2=C1N=C(C=N2)CNC3=CC=C(C=C3)C(NC(C(O)=O)CCC(NC(C(NC(C(O)=O)CCCCNC(CCCC4=CC=C(C=C4)I)=O)=O)CC5N=NN(C5)CCCCNC(C[N@]67CC[N]89CC(O[152Tb+3]68%10%11%12[N](CC(O%12)=O)(CC7)CC[N](CC(O%11)=O)%10CC9)=O)=O)=O)=O)N,DSTR02527,,,,[152Tb]Tb-cm09 is a radiopharmaceutical consisting of the radionuclide 152Tb  labeled onto a long-acting folate derivative that targets FR (Folate Receptor) for the PET/CT diagnosis and pharmacokinetic monitoring of ovarian or lung cancers.,,,,,,
RDC02528,[155Tb]Tb-cm09,155Tb-cm09,Preclinical,Diagnosis,23139086,10.2967/jnumed.112.107540,O=C1NC(NC2=C1N=C(C=N2)CNC3=CC=C(C=C3)C(NC(C(O)=O)CCC(NC(C(NC(C(O)=O)CCCCNC(CCCC4=CC=C(C=C4)I)=O)=O)CC5N=NN(C5)CCCCNC(C[N@]67CC[N]89CC(O[155Tb+3]68%10%11%12[N](CC(O%12)=O)(CC7)CC[N](CC(O%11)=O)%10CC9)=O)=O)=O)=O)N,DSTR02528,,,,"[155Tb]Tb-cm09 is a radiopharmaceutical consisting of the radionuclide 155Tb  labeled onto a long-acting folate derivative that targets FR (Folate Receptor) for the SPECT diagnosis and potential therapy assessment of ovarian, lung, or other FR-positive cancers.",,,,,,
RDC02529,[161Tb]Tb-cm09,161Tb-cm09,Preclinical,Treatment and Diagnosis,23139086,10.2967/jnumed.112.107540,O=C1NC(NC2=C1N=C(C=N2)CNC3=CC=C(C=C3)C(NC(C(O)=O)CCC(NC(C(NC(C(O)=O)CCCCNC(CCCC4=CC=C(C=C4)I)=O)=O)CC5N=NN(C5)CCCCNC(C[N@]67CC[N]89CC(O[161Tb+3]68%10%11%12[N](CC(O%12)=O)(CC7)CC[N](CC(O%11)=O)%10CC9)=O)=O)=O)=O)N,DSTR02529,,,,"[161Tb]Tb-cm09 is a radiopharmaceutical consisting of the radionuclide 161Tb  labeled onto a long-acting folate derivative that targets FR (Folate Receptor) for the targeted radionuclide therapy (TRT) of ovarian, lung, or other FR-positive cancers.",,,,,,
RDC02531,[99mTc]Tc-(CNMBFA)₆⁺,99mTc-(CNMBFA)₆⁺,Preclinical,Diagnosis,39445478,10.1021/acs.molpharmaceut.4c00667,O=C1C2=C(N=C(N1)N)N=CC(CNC3=CC=C(C=C3)C(N[C@@H](CCC(NCCNC(CC4=CC=C(C=C4)C[N]#C[99Tc+6](C#[N]CC(C=C5)=CC=C5CC(NCCNC(CC[C@@H](C(O)=O)NC(C(C=C6)=CC=C6NCC7=NC(C8=O)=C(N=C(N8)N)N=C7)=O)=O)=O)(C#[N]CC(C=C9)=CC=C9CC(NCCNC(CC[C@@H](C(O)=O)NC(C(C=C%10)=CC=C%10NCC%11=NC(C%12=O)=C(N=C(N%12)N)N=C%11)=O)=O)=O)(C#[N]CC(C=C%13)=CC=C%13CC(NCCNC(CC[C@@H](C(O)=O)NC(C(C=C%14)=CC=C%14NCC%15=NC(C%16=O)=C(N=C(N%16)N)N=C%15)=O)=O)=O)(C#[N]CC(C=C%17)=CC=C%17CC(NCCNC(CC[C@@H](C(O)=O)NC(C(C=C%18)=CC=C%18NCC%19=NC(C%20=O)=C(N=C(N%20)N)N=C%19)=O)=O)=O)C#[N]CC(C=C%21)=CC=C%21CC(NCCNC(CC[C@@H](C(O)=O)NC(C(C=C%22)=CC=C%22NCC%23=NC(C%24=O)=C(N=C(N%24)N)N=C%23)=O)=O)=O)=O)=O)C(O)=O)=O)=N2,DSTR02531,,,,"[99mTc]Tc-(CNMBFA)₆⁺ is a radiopharmaceutical consisting of the radionuclide 99mTc coordinated with six isonitrile ligands (CNMBFA) to form a cationic complex. It targets the myocardium based on its charge and uptake mechanisms for the SPECT myocardial perfusion imaging (MPI) to diagnose coronary artery disease or myocardial ischemia.Excreted via urinary system, liver, and intestines;",,,,,,
RDC02532,[177Lu]Lu-OxFol-1,177Lu-OxFol-1,Preclinical,Treatment,34251183,10.1021/acs.bioconjchem.1c00198,O=C1C2=C(N=C(N1)N)NCC(N2C)CNC3=CC=C(C=C3)C(N[C@@H](CCC(NC(C(NC(C(O)=O)CCCCNC(CCCC4=CC=C(C=C4)I)=O)=O)CCCCNC(CN5CC[N@@]67CC(O[177Lu+3]689%10[N](CC(O8)=O)(CC[N](CC5)9CC(O%10)=O)CC7)=O)=O)=O)C(O)=O)=O,DSTR02532,,,,"[177Lu]Lu-OxFol-1 is a radiopharmaceutical consisting of the radionuclide 177Lu  labeled onto a folate derivative. It targets FR (Folate Receptor) for the targeted radionuclide therapy (TRT) of ovarian, lung, or other FR-positive cancers.Undergoes renal clearance;",,,,,,
RDC02533,[177Lu]Lu-6R-RedFol-1,177Lu-6R-RedFol-1,Preclinical,Treatment,34251183,10.1021/acs.bioconjchem.1c00198,O=C1C2=C(N=C(N1)N)NC[C@@H](N2C)CNC3=CC=C(C=C3)C(N[C@@H](CCC(NC(C(NC(C(O)=O)CCCCNC(CCCC4=CC=C(C=C4)I)=O)=O)CCCCNC(C[N@]56CC[N]78CC(O[177Lu+3]759%10%11[N](CC(O9)=O)(CC[N](CC6)%10CC(O%11)=O)CC8)=O)=O)=O)C(O)=O)=O,DSTR02533,,,,"[177Lu]Lu-6R-RedFol-1 is a radiopharmaceutical consisting of the radionuclide 177Lu  labeled onto a reduced folate derivative (5-MTHF derivative). It targets FR (Folate Receptor) for the targeted radionuclide therapy (TRT) of ovarian, lung, or other FR-positive cancers.Renal excretion is the main pathway;",,,,,,
RDC02534,[177Lu]Lu-6S-RedFol-1,177Lu-6S-RedFol-1,Preclinical,Treatment,34251183,10.1021/acs.bioconjchem.1c00198,O=C1C2=C(N=C(N1)N)NC[C@H](N2C)CNC3=CC=C(C=C3)C(N[C@@H](CCC(NC(C(NC(C(O)=O)CCCCNC(CCCC4=CC=C(C=C4)I)=O)=O)CCCCNC(C[N@]56CC[N]78CC(O[177Lu+3]759%10%11[N](CC(O9)=O)(CC[N](CC6)%10CC(O%11)=O)CC8)=O)=O)=O)C(O)=O)=O,DSTR02534,,,,"[177Lu]Lu-6S-RedFol-1 is a radiopharmaceutical consisting of the radionuclide 177Lu labeled onto the 6S-enantiomer of a reduced folate derivative (5-MTHF derivative). It targets FR (Folate Receptor) for the targeted radionuclide therapy (TRT) of ovarian, lung, or other FR-positive cancers.Excreted via kidneys",,,,,,
RDC02535,[177Lu]Lu-OxFol-14,177Lu-OxFol-14,Preclinical,Treatment,34251183,10.1021/acs.bioconjchem.1c00198,O=C1C2=C(N=C(N1)N)NCC(N2)CNC3=CC=C(C=C3)C(N[C@@H](CCC(N[C@H](C(O)=O)CCCCNC(C[N]45CC[N]67CC(O[177Lu+3]6489%10[N@@](CC(O%10)=O)(CC5)CC[N](CC(O9)=O)8CC7)=O)=O)=O)C(O)=O)=O,DSTR02535,,,,"[177Lu]Lu-OxFol-14 is a radiopharmaceutical consisting of the radionuclide 177Lu labeled onto a folate derivative. It targets FR (Folate Receptor) for the targeted radionuclide therapy (TRT) of ovarian, lung, or other FR-positive cancers.Mainly excreted via kidneys.",,,,,,
RDC02536,[177Lu]Lu-6R-RedFol-14,177Lu-6R-RedFol-14,Preclinical,Treatment,34251183,10.1021/acs.bioconjchem.1c00198,O=C1C2=C(N=C(N1)N)NC[C@H](N2C)CNC3=CC=C(C=C3)C(N[C@@H](CCC(N[C@H](C(O)=O)CCCCNC(C[N]45CC[N]67CC(O[177Lu+3]6489%10[N](CC(O8)=O)(CC[N@](CC5)9CC(O%10)=O)CC7)=O)=O)=O)C(O)=O)=O,DSTR02536,,,,"[177Lu]Lu-6R-RedFol-14 is a radiopharmaceutical consisting of the radionuclide 177Lu  labeled onto a reduced folate derivative (5-MTHF derivative). It targets FR (Folate Receptor) for the targeted radionuclide therapy (TRT) of ovarian, lung, or other FR-positive cancers.Renal excretion is dominant;",,,,,,
RDC02537,[177Lu]Lu-6S-RedFol-14,177Lu-6S-RedFol-14,Preclinical,Treatment,34251183,10.1021/acs.bioconjchem.1c00198,O=C1C2=C(N=C(N1)N)NC[C@@H](N2C)CNC3=CC=C(C=C3)C(N[C@@H](CCC(N[C@H](C(O)=O)CCCCNC(C[N]45CC[N]67CC(O[177Lu+3]6489%10[N](CC(O8)=O)(CC[N@](CC5)9CC(O%10)=O)CC7)=O)=O)=O)C(O)=O)=O,DSTR02537,,,,"[177Lu]Lu-6S-RedFol-14 is a radiopharmaceutical consisting of the radionuclide 177Lu labeled onto the 6S-enantiomer of a reduced folate derivative (5-MTHF derivative). It targets FR (Folate Receptor) for the targeted radionuclide therapy (TRT) of ovarian, lung, or other FR-positive cancers.Excreted primarily through kidneys;",,,,,,
RDC02538,[68Ga]Ga-ATRIDAT-NAC,68Ga-ATRIDAT-NAC,Preclinical,Diagnosis,30023950,10.1021/acsomega.8b00059,,,,,,"[68Ga]Ga-ATRIDAT-NAC is a radiopharmaceutical consisting of the radionuclide 68Ga labeled onto a folate-based molecule modified with N-acetylcysteine (NAC). It targets FR (Folate Receptor) for the PET/CT diagnosis of ovarian, lung, or breast cancers and other FR-positive tumors.Renal excretion as main pathway;",,,,,,
RDC02539,[99mTc]Tc-DProFA-L1,99mTc-DProFA-L1,Preclinical,Diagnosis,39982495,10.1021/acs.jmedchem.4c02932,,,,,,"[99mTc]Tc-DProFA-L1 is a radiopharmaceutical consisting of the radionuclide 99mTc labeled onto a folate derivative. It targets FR (Folate Receptor) for the SPECT diagnosis of ovarian, lung, or breast cancers and other FR-positive tumors.excretion route is the urinary system.",,,,,,
RDC02540,[99mTc]Tc-DAlaFA-L1,99mTc-DAlaFA-L1,Preclinical,Diagnosis,39982495,10.1021/acs.jmedchem.4c02932,,,,,,"[99mTc]Tc-DAlaFA-L1 is a radiopharmaceutical consisting of the radionuclide 99mTc labeled onto a folate derivative. It targets FR (Folate Receptor) for the SPECT diagnosis of ovarian, lung, or breast cancers and other FR-positive tumors.excretion route is the urinary system.",,,,,,
RDC02541,Al[18F]F-NOTA-PEG₁₂-Folate,Folate-PEG₁₂-NOTA-Al¹⁸F,Preclinical,Diagnosis,29028357,10.1021/acs.molpharmaceut.7b00415,O=C1C2=C(N=CC(CNC3=CC=C(C(N[C@H](C(O)=O)CCC(NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(NCCNC(C[N]45CC[N]6(CC(O7)=O)CC[N]8(CC(O[Al]5687F)=O)CC4)=O)=O)=O)=O)C=C3)=N2)N=C(N)N1,DSTR02541,,,,"Al[18F]F-NOTA-PEG₁₂-Folate is a radiopharmaceutical consisting of the radionuclide 18F labeled onto a long-chain PEG₁₂-modified folate derivative using the AlF (aluminum fluoride) method and NOTA chelator. It targets FR (Folate Receptor) for the PET/CT diagnosis of ovarian, lung, or breast cancers and other FR-positive tumors.excretion may involve renal excretion.",,,,,,
RDC02542,[177Lu]Lu-cm10,177Lu-cm10,Preclinical,Treatment,28094532,10.1021/acs.molpharmaceut.6b01010,O=C1C2=C(N=C(N1)N)N=CC(CNC3=CC=C(C=C3)C(N[C@](CCC(NC(C(NC(C(O)=O)CCCCNC(CCCC4=CC=C(C=C4)I)=O)=O)CCCCNC(C[N@]56CC[N]78CC(O[177Lu+3]579%10%11[N](CC(O9)=O)(CC[N](CC6)%10CC(O%11)=O)CC8)=O)=O)=O)([H])C(O)=O)=O)=N2,DSTR02542,,,,"[177Lu]Lu-cm10 is a radiopharmaceutical consisting of the radionuclide 177Lu labeled onto a long-acting folate derivative. It targets FR (Folate Receptor) for the targeted radionuclide therapy (TRT) of ovarian, lung, or other FR-positive cancers.entirely stable in vivo for 24 h;excretion related to renal binding and urinary excretion.",,,,,,
RDC02543,[177Lu]Lu-cm12,177Lu-cm12,Preclinical,Treatment,28094532,10.1021/acs.molpharmaceut.6b01010,O=C([C@@]([H])(NC(C1=CC=C(C=C1)NCC2=NC3=C(N=C(NC3=O)N)N=C2)=O)CCC(NC(C(NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(NC(C(O)=O)CCCCNC(CCCC4=CC=C(C=C4)I)=O)=O)=O)CCCCNC(CC[C@@H](C(O5)=O)[N@@]67CC[N@]89CC(O[177Lu+3]68%105[N](CC7)(CC(O%10)=O)CC9)=O)=O)=O)O,DSTR02543,,,,"[177Lu]Lu-cm12 is a radiopharmaceutical consisting of the radionuclide 177Lu  labeled onto a long-acting folate derivative. It targets FR (Folate Receptor) for the targeted radionuclide therapy (TRT) of ovarian, lung, or other FR-positive cancers.entirely stable in vivo for 24 h;high renal retention affecting excretion efficiency.",,,,,,
RDC02544,[177Lu]Lu-cm13,177Lu-cm13,Preclinical,Treatment,28094532,10.1021/acs.molpharmaceut.6b01010,O=C(O)[C@@](NC(C1=CC=C(NCC2=NC3=C(N=C2)N=C(N)NC3=O)C=C1)=O)(CCC(NC(CCCCNC(CC[C@H]4C(O[177Lu+3]5678[N]9(CC(O7)=O)CC[N@@](CC(O8)=O)5CC[N@]46CC9)=O)=O)C(NCCCCCCC(NC(CCCCNC(CCCC%10=CC=C(I)C=C%10)=O)C(O)=O)=O)=O)=O)[H],DSTR02544,,,,"[177Lu]Lu-cm13 is a radiopharmaceutical consisting of the radionuclide 177Lu labeled onto a long-acting folate derivative. It targets FR (Folate Receptor) for the targeted radionuclide therapy (TRT) of ovarian, lung, or other FR-positive cancers.entirely stable in vivo for 24 h;excretion is associated with renal uptake and clearance.",,,,,,
RDC02546,[64Cu]Cu-rf42,64Cu-rf42,Preclinical,Diagnosis,27145400,10.1021/acs.molpharmaceut.6b00143,O=C(O)[C@@](CCC(NC(CCCCNC(CC[C@H]([N@]12CC[N@](C3)4CC[N](CC1)5CC(O6)=O)C(O[64Cu+2]2456OC3=O)=O)=O)C(NC(CCCCNC(CCCC7=CC=C(I)C=C7)=O)C(O)=O)=O)=O)([H])NC(C8=CC=C(NCC9=NC%10=C(N=C9)N=C(N)NC%10=O)C=C8)=O,DSTR02546,,,,"[64Cu]Cu-rf42 is a radiopharmaceutical consisting of the radionuclide 64Cu labeled onto an albumin-binding folate derivative. It targets FR (Folate Receptor) for the PET/CT diagnosis of ovarian, lung, or breast cancers and other FR-positive tumors.stable (>95% intact) in PBS over 4 half-lives;Its excretion is associated with renal clearance.",,,,,,
RDC02547,[68Ga]Ga-rf42,68Ga-rf42,Preclinical,Diagnosis,27145400,10.1021/acs.molpharmaceut.6b00143,O=C(O)[C@@](CCC(NC(CCCCNC(CC[C@H]1C(O[68Ga+3]2345[N]6(CC(O4)=O)CC[N@@](CC(O5)=O)2CC[N@]13CC6)=O)=O)C(NC(CCCCNC(CCCC7=CC=C(I)C=C7)=O)C(O)=O)=O)=O)([H])NC(C8=CC=C(NCC9=NC%10=C(N=C9)N=C(N)NC%10=O)C=C8)=O,DSTR02547,,,,"[68Ga]Ga-rf42 is a radiopharmaceutical consisting of the radionuclide 68Ga labeled onto an albumin-binding folate derivative. It targets FR (Folate Receptor) for the PET/CT diagnosis of ovarian, lung, or breast cancers and other FR-positive tumors.It is stable (>95% intact) in PBS over 4 half-lives;It is excreted through kidneys.",,,,,,
RDC02548,[99mTc]Tc-(CO)₃-5,99mTc(CO)₃-5,Preclinical,Diagnosis,18646835,10.1021/bc800183r,,,,,,"[99mTc]Tc-(CO)3-5 is a radiopharmaceutical consisting of the radionuclide 99mTc in the form of a tricarbonyl core [Tc(CO)3]+ labeled onto a folate derivative. It targets FR (Folate Receptor) for the SPECT diagnosis of ovarian, lung, or breast cancers and other FR-positive tumors.Its excretion is associated with FR-mediated renal retention.",,,,,,
